SOCD,aspect,AWC,bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,clay,dem,dtr,fwi,GPP,gppmax,landuse85,lstday,lstnight,ndvimax,ndvimean,ndvimin,ndvistd,ph,roughness,samt,sand,silt,slope,srad,tdchange,tpi,tri,twi,vapr,wind,WRB2
7.36874162,3.605240345,137,26.70416641,26.98333359,26.18333435,2181,238,150,16.75417328,675,462,527,526,10.22500038,88.91303253,35.38480377,32.40000153,20.89999962,11.50000191,26.66666603,26.28333282,23,194,13.49797344,5.184733391,8.625967026,8.634599686,3,14954,14702,0.849263251,0.570691943,0.825657964,0.299867898,5.099999905,47,320.5,59,18,0.512455344,13910.58301,1131,-6.5,8.25,12.31764412,2.55583334,1.291666627,1
7.381338302,6.035373688,83,26.1875,27.75,23.83333397,1490,262,22,69.39313507,710,84,502,115,12.72500038,68.41397858,166.5304413,34.20000076,15.60000038,18.60000038,27.21666718,23.85000038,6,206,14.45671177,19.27164841,6.0600667,3.387599945,15,15273,14717,0.710710526,0.399038404,0.515736818,0.265473396,5.699999809,36,314.6000061,59,10,0.613151848,15095.83301,3333,8.75,11.5,11.44508648,2.453333378,1.933333278,9
7.388370825,0.076771893,0,25.16250038,25.85000038,24.08333397,1990,335,4,78.61307526,976,36,449,72,13.125,69.44444275,74.53263855,33.70000076,14.80000019,18.90000153,25.35000038,24.18333435,31,266,14.00031662,8.667531967,9.523750305,4.671999931,3,15197,14719,0.797789514,0.504247844,0.642105341,0.291693181,5,23,301.7999878,53,16,0.466893137,14589,1113,13.625,13.875,11.71761513,2.521666765,1.366666675,1
7.39365048,0.07393904,137,24.83333397,25.36666679,24.54999924,1956,298,8,70.92498016,863,44,328,848,11.91666698,72.22222137,37.43680191,33.5,17,16.5,24.56666756,24.75,23,439,13.56441689,8.389710426,9.738583565,6.011000156,3,15073,14728,0.798105299,0.541009903,0.644052625,0.252968431,5.099999905,178,302.7000122,59,18,3.099421978,15672.25,1111,30.5,59.75,9.82379055,2.535000086,1.458333373,1
7.395626895,5.176036358,83,26.13750076,27.71666718,23.69999886,1474,257,18,68.8289566,693,80,487,108,12.17500019,65.81080627,167.5780029,34.20000076,15.69999981,18.5,27.20000076,23.88333321,6,206,13.72198009,18.50053406,3.778183222,1.969200015,11,15233,14718,0.6654737,0.399468213,0.517710507,0.249484673,5.699999809,2,313.7000122,84,10,0.032029312,15025.08301,2222,0.125,0.375,14.05051231,2.456666708,2.299999952,9
7.398044086,5.308588028,137,25.56666565,26.95000076,23.43333435,1597,281,14,71.96179199,751,67,538,95,13.11666679,69.40036011,146.1837616,33.59999847,14.69999981,18.89999771,26.45000076,23.58333397,23,274,13.72198009,12.41341877,8.041183472,4.475800037,15,15302,14665,0.711631596,0.414769769,0.514026344,0.268273115,5.099999905,30,305.7999878,59,18,0.484679908,14837.91699,3333,-9,9.75,11.33365154,2.43083334,2.058333397,1
7.417413806,0.361923814,28,25.68333244,26.23333359,25.26666641,1980,320,7,69.67337799,891,46,280,891,11.08333302,67.58130646,39.33154678,34.09999847,17.70000076,16.39999771,25.26666641,25.75,23,277,13.22832298,3.731598854,7.597316742,5.786999702,3,15046,14718,0.826105297,0.535895824,0.831263244,0.329181135,5,145,311.3999939,51,26,3.716606855,14318.58301,1111,-12.75,52.5,9.641767502,2.592499971,1.100000024,5
7.424993892,4.437479019,137,25.60416603,26.04999924,25.11666679,2209,343,19,63.57267761,945,95,492,206,10.79166698,71.94443512,39.04883575,32.90000153,17.89999962,15.00000191,25.51666641,25.25,23,99,11.78792572,0.740705431,9.198383331,7.731599808,3,15064,14778,0.824631631,0.529601991,0.828947425,0.325373173,5.099999905,15,307.2000122,59,18,0.290212095,14027.08301,1111,4.375,4.375,12.19311714,2.776666641,0.858333349,1
7.430741172,3.219863892,153,25.35833359,26.66666603,23.26666641,1597,283,13,72.41988373,755,65,538,94,12.78333282,69.47463989,142.8259125,33.09999847,14.69999981,18.39999771,26.23333359,23.39999962,48,288,13.72198009,12.41341877,0,6.289800167,15,15171,14644,0.711631596,0.414769769,0.514026344,0.268273115,5.599999905,36,304.2000122,35,17,0.732724667,14890.83301,3333,8.5,12.25,11.26691341,2.432499886,2.008333445,3
7.433765928,1.165904522,164,26.67083359,27.13333321,26.33333397,2350,324,35,54.29822922,953,152,542,953,9.975000381,74.99999237,33.87532425,33.40000153,20.10000038,13.30000114,26.33333397,26.61666679,23,103,13.02449703,0.278947771,8.465733528,7.386000156,3,15053,14778,0.81313163,0.536013186,0.831473708,0.319131494,4.900000095,26,319.7000122,49,28,0.054543942,14045.25,1111,20.625,20.625,15.2510252,2.841666698,0.875,4
7.435384828,5.454336166,164,26.15416718,26.63333321,25.54999924,2709,304,138,24.1525135,854,460,674,472,9.024999619,81.30630493,43.71697998,31.5,20.39999962,11.10000038,26.26666641,25.76666641,23,109,13.9869051,0.187383845,8.771017075,8.703800201,3,15050,14745,0.832578957,0.540819108,0.820473731,0.306529492,4.900000095,12,313.5,49,28,0.233175635,13131.41699,1111,0.375,3.875,12.41194057,2.87166667,0.816666663,4
7.450469732,1.030376792,163,26.4375,27.11666679,25.61666679,1754,301,5,81.51180267,847,20,444,42,11.92500019,73.15951538,60.45753479,34.29999924,18,16.29999924,26.54999924,25.71666718,6,188,14.38390827,14.18100357,6.034733295,1.816799998,3,15286,14757,0.746631622,0.452062517,0.574947417,0.284183174,6.099999905,21,317.7000122,84,10,0.041761108,15526.58301,1133,-5.5,6,16.49324799,2.656666756,1.424999952,9
7.466896298,4.26172781,164,26.69166756,27.01666641,26.43333435,2485,310,91,41.21740723,878,298,655,455,8.933333397,84.27672577,27.62027931,32.20000076,21.60000038,10.60000038,26.58333397,26.78333282,23,48,13.77193928,0.114614941,8.586317062,8.553799629,3,15020,14786,0.701052666,0.444253325,0.785894752,0.3100214,4.900000095,20,320.5,49,28,0.246644989,14074.33301,1111,-4,6.75,12.35578156,2.972500086,0.983333349,4
7.467056139,1.020410419,137,25.98333359,27.64999962,23.46666527,1397,245,23,69.77107239,670,79,476,79,12.48333263,67.11469269,177.3970184,34,15.39999962,18.60000038,27.10000038,23.46666527,23,241,14.35443115,21.79919052,7.5795331,4.794400215,15,15282,14712,0.747842133,0.445284009,0.55400002,0.274022311,5.099999905,37,312.3999939,59,18,0.739413083,15122.83301,3333,4.75,11,11.2578249,2.441666603,1.875,1
7.47045015,5.491335392,137,24.51249886,25.41666603,23.38333321,1644,258,6,77.96447754,772,22,423,51,11.84166622,66.1545639,84.18391418,33,15.10000038,17.89999962,24.56666565,23.53333282,23,296,14.58170414,15.20627975,5.451033115,1.050400019,4,15279,14758,0.696289539,0.362530708,0.460763186,0.263061255,5.099999905,84,296.6000061,59,18,1.569566488,16349.5,1111,4.75,24,10.5049324,2.488333225,1.416666627,1
7.478043901,2.704965591,137,26.19583321,26.60000038,25.93333244,2247,333,19,60.93324661,954,107,342,954,10.52499962,72.08904266,32.57569504,33.5,18.89999962,14.60000038,25.93333244,26.08333397,23,122,12.17332268,0.482983649,8.70201683,7.034199715,3,15044,14759,0.815710545,0.583849847,0.833394766,0.287328064,5.099999905,27,314.5,59,18,0.118551567,14114,1111,1.25,9,14.5335741,2.778333187,0.875,1
7.479966805,3.926990747,160,27.64583397,28.45000076,26.58333397,1739,358,37,78.99552917,952,138,235,884,9.025000572,79.86724854,76.7362442,33.70000076,22.39999962,11.30000114,26.63333321,27.81666756,35,114,14.0354023,8.669211388,1.21206665,2.717000008,12,15440,14851,0.339000016,0.25817436,0.505157948,0.157631859,4.5,9,331.7000122,53,12,0.192441896,16482.16602,2222,-1.875,3.125,12.60394001,2.695833445,1.200000048,3
7.487459421,1.781889677,160,25.74583244,26.16666794,25.41666603,1993,314,7,73.00829315,906,38,334,68,11.82499981,72.10365295,35.06222534,34.20000076,17.79999924,16.40000153,25.54999924,25.51666641,23,274,14.2938652,7.942539215,8.708916664,7.465000153,3,15053,14694,0.834684253,0.521245658,0.834578931,0.347104013,4.900000095,14,309.1000061,40,18,0.205086797,15636.75,1111,0.75,2.75,15.87250423,2.624166727,1.416666627,1
7.496087693,3.778100967,119,23.91250038,25.66666794,21.70000076,1264,180,23,53.67221832,499,110,484,110,12.82499981,71.25,162.6642609,31.20000076,13.19999981,18,25.60000038,21.70000076,21,235,13.76733208,18.55856705,6.412849903,3.407200098,4,15296,14725,0.707078934,0.382433116,0.465552658,0.262377828,4.900000095,49,286.5,52,27,0.819293857,15223.75,1111,-6.375,13.375,10.80865288,2.284166574,1.375,20
7.502172058,4.880031586,164,26.65833282,27.21666718,26.31666756,2369,309,78,43.211586,879,276,401,851,8.083333969,84.2013855,39.47571564,31.89999962,22.29999924,9.600000381,26.36666679,26.76666641,23,37,13.59093952,0.181712419,7.947616577,7.697199821,33,15051,14836,0.792289555,0.502222598,0.82250005,0.320135325,4.900000095,25,319.3999939,49,28,0.472136617,14684.83301,5555,-5,7.25,11.70644665,2.926666737,1.133333325,4
7.516317556,5.625094891,137,23.66250038,23.98333359,23.18333435,2595,381,102,44.9266777,1084,356,545,959,10.49166679,90.44539642,35.6832695,29.70000076,18.10000038,11.60000038,23.23333359,23.63333321,23,790,13.6994276,0.446911544,9.501600266,10.92080021,3,14881,14579,0.871947408,0.504800498,0.842394769,0.356001168,5.099999905,74,282.2000122,51,26,1.276188254,15359,1111,-8.5,18.25,10.71193886,2.405833244,1.191666722,5
7.538523817,0.635371208,28,25.88333321,26.36666489,25.60000038,1955,307,7,70.06975555,894,56,265,894,11.06666565,67.8936615,35.56895828,34.09999847,17.79999924,16.29999924,25.60000038,25.79999924,23,184,12.41191292,2.211471081,9.752849579,6.657800198,3,15013,14726,0.821684241,0.564684212,0.82718426,0.303203136,5,41,309.7000122,51,26,0.880882323,14274.5,1111,-13,15.75,11.08273506,2.665833235,1.024999976,5
7.549682132,5.252808571,120,25.52916718,26.23333359,24.83333206,1765,273,7,76.15174103,804,26,242,61,11.9416666,69.02697754,58.83175278,34,16.70000076,17.29999924,25.41666794,25,24,202,14.58170414,16.75946426,6.127716541,1.031800032,21,15314,14770,0.672500014,0.425547183,0.491315812,0.244968176,5.300000191,22,307,56,20,0.292325288,15647.08301,3333,-3.875,5.375,12.18586159,2.592499971,1.450000048,1
7.560234445,2.768604994,160,25.1875,25.70000076,24.85000038,1971,290,10,67.96353149,840,54,339,840,12.42500019,71.82081604,36.06339264,34.29999924,17,17.29999924,24.85000038,25.16666603,43,313,13.68247128,8.404283524,0,4.263999939,3,15225,14683,0.769263208,0.484811425,0.656921089,0.291959345,4.900000095,27,302.5,40,17,0.530647814,15105,1333,-1.5,8.25,11.5896101,2.600833416,1.441666603,3
7.564703218,2.316215754,163,26.70416641,27.23333359,26.20000076,2269,248,118,25.09762955,721,373,492,488,7.758333683,79.9828186,41.09072113,31.70000076,22,9.700000763,26.64999962,26.79999924,31,62,13.09664726,0.14725779,6.28761673,6.535200119,3,15029,14793,0.813815832,0.471459478,0.830473721,0.338695854,6.099999905,16,320.5,37,32,0.25341481,13556.25,1111,0.625,3.625,11.98213005,2.928333282,1.141666651,4
7.564936974,6.118036747,137,26.02083397,26.61666679,25.11666679,2777,309,141,24.37276268,877,464,536,813,8.891666412,83.0996933,61.62414932,31.29999924,20.60000038,10.69999886,25.86666679,26.51666641,23,186,14.50158787,0.187824443,8.497282982,8.925999641,3,15044,14729,0.845789552,0.522136033,0.821684241,0.330561936,5.099999905,7,312.3999939,59,18,0.087129086,13656.08301,1111,3.25,3.25,14.78264046,2.795833349,0.899999976,1
7.564936974,6.118036747,137,26.02083397,26.61666679,25.11666679,2777,309,141,24.37276268,877,464,536,813,8.891666412,83.0996933,61.62414932,31.29999924,20.60000038,10.69999886,25.86666679,26.51666641,23,186,14.50158787,0.187824443,8.497282982,8.925999641,3,15044,14729,0.845789552,0.522136033,0.821684241,0.330561936,5.099999905,7,312.3999939,59,18,0.087129086,13656.08301,1111,3.25,3.25,14.78264046,2.795833349,0.899999976,1
7.576883741,0.988891184,137,24.58333397,25.48333359,23.38333321,1669,266,6,79.03245544,787,21,428,48,11.76666737,66.47834015,87.57680511,32.90000153,15.19999981,17.70000076,24.70000076,23.53333282,23,318,15.06899452,15.20627975,7.037000179,1.871399999,4,15304,14770,0.678078949,0.406507701,0.47450003,0.247974128,5.099999905,35,294.2000122,59,18,0.651514649,16063.33301,1111,-8,10,11.38439465,2.489166737,1.408333302,1
7.586627597,1.008199334,137,24.82083321,25.60000038,24.11666679,2236,337,63,50.61348724,933,213,213,735,9.041666031,81.45645142,58.52186584,31.10000038,20,11.10000038,24.48333359,25.60000038,24,393,13.88911057,3.352701664,8.903100014,10.39939976,3,14918,14682,0.866394758,0.607912302,0.836289525,0.265922874,5.099999905,69,298.6000061,59,20,1.329074621,16900.08398,1111,6.75,22,10.67131996,2.575000048,1.600000024,1
7.601005822,2.06146431,0,25.17083359,25.75,24.38333321,1824,302,2,78.55456543,867,20,470,49,13.45833302,70.83333588,61.51344299,34.09999847,15.10000038,18.99999809,25.18333435,24.39999962,31,345,14.27638054,9.274521828,7.68443346,3.446799994,12,15381,14666,0.745078981,0.448759884,0.481605291,0.210075766,5,30,301.8999939,53,16,0.592737556,14564.75,2223,1.875,8.375,11.13237667,2.458333492,1.333333373,1
7.602130183,0.392637491,137,24.52083397,25,23.81666756,1981,336,6,75.75530243,941,49,229,91,12.10833359,69.9903717,50.60802841,32.79999924,15.5,17.29999924,24.58333397,24.04999924,23,345,12.57080555,4.694177151,5.239483356,5.126200199,3,15020,14713,0.839000046,0.582994521,0.834447443,0.298311383,5.099999905,56,294.7000122,59,18,0.767388761,14386.33301,1111,41.75,41.75,10.87411022,2.539166689,1.225000024,1
7.618838551,1.781889677,0,23.88333321,24.51666641,23.38333321,2090,329,92,43.77126312,824,294,420,383,9,82.56879425,46.82335281,29.70000076,18.79999924,10.90000153,23.64999962,23.46666718,13,518,13.76610756,0.603946269,8.512332916,9.082799911,3,14895,14590,0.852473736,0.569638193,0.835315824,0.303003907,6.5,11,286.2999878,70,17,0.205086797,17170.75,1111,-1.25,3,13.6389122,2.417500019,1.683333278,11
7.621781619,0.885066807,119,26.39999962,26.70000076,26.03333282,2797,318,152,23.42232513,917,506,622,748,8.933333397,89.33332825,26.11163521,31.5,21.5,10,26.31666565,26.51666641,21,50,13.73473358,0.123164847,8.762466431,8.956600189,3,15043,14762,0.842868447,0.598305941,0.84713161,0.278250903,4.900000095,11,316.7000122,52,27,0.101790644,14342.5,1111,-5.875,6.125,14.33943081,2.970000029,1.091666698,20
7.630211406,4.989057541,137,26.98749924,27.88333321,26.39999962,2188,303,83,42.18751907,818,279,298,818,8.591667175,76.71131134,61.24189758,32.90000153,21.70000076,11.20000076,26.39999962,27.71666718,23,40,13.15158272,1.016163707,8.319283485,7.988800049,33,15010,14810,0.819894731,0.520208359,0.820000052,0.315598726,5.099999905,32,323.8999939,59,18,0.603031099,14750.16699,5555,2.875,9.375,11.46173191,2.88499999,1.225000024,1
7.63044593,1.587188244,137,25.70000076,26.23333359,25.20000076,2193,345,15,67.69377899,1010,81,300,1010,10.53333282,71.1711731,40.62016296,33.59999847,18.79999924,14.79999924,25.20000076,25.86666679,23,266,13.55613518,2.709994078,9.57578373,6.774000168,3,15021,14728,0.849447429,0.571798265,0.850052655,0.3049891,5.099999905,28,308.2999878,59,18,0.436930537,14508,1111,1.875,8.375,13.17023849,2.665833235,1.208333373,1
7.644208701,2.843093634,137,26.19166756,26.63333321,25.54999924,2716,285,144,20.90617561,807,485,730,490,9.766666412,84.92753601,44.45801926,31.79999924,20.29999924,11.5,26.23333359,25.73333359,23,101,14.30916691,0.267650098,8.193766594,8.64260006,3,15030,14733,0.837026358,0.51195395,0.815078974,0.330866426,5.099999905,18,314.1000061,59,18,0.389647424,12974.41699,1333,-2,5.25,11.89847946,2.87833333,0.75,1
7.645657063,5.497786999,119,26.54166603,26.86666679,26.21666718,2428,320,67,44.74320602,881,241,393,367,9.466667175,81.60919189,27.70243073,32.5,20.89999962,11.60000038,26.46666718,26.43333435,21,54,13.77193928,0.185033932,8.746533394,8.578000069,3,15056,14769,0.80255264,0.491936415,0.84978956,0.334247202,4.900000095,2,318.5,52,27,0.020257115,13891.58301,1111,1.25,1.25,12.239942,2.961666584,0.916666627,20
7.646298236,3.312327862,0,24.92916679,25.51666641,24,1871,309,3,80.06507111,909,25,465,25,12.47500038,72.52906799,67.50280762,32.70000076,15.5,17.20000076,24.96666718,24,31,360,14.27638054,10.3572855,8.883583069,5.809999943,3,15057,14699,0.836947441,0.507869542,0.74681586,0.31425947,5,41,298.2000122,53,16,0.842985749,14771.08301,1111,12.125,14.125,11.12671566,2.473333359,1.333333373,1
7.680186041,5.864961147,168,24.85000038,25.48333359,23.78333282,1934,262,32,55.43166733,750,131,657,131,10.96666622,76.68997955,72.58223724,31.29999924,17,14.29999924,25.46666718,23.78333282,15,224,10.70833397,1.682923555,8.923199654,8.500999451,6,15002,14723,0.847394764,0.537882745,0.814552665,0.325996608,6.300000191,28,298.8999939,37,18,0.423215806,14060.83301,1111,-4.125,6.375,11.46926403,2.615833282,0.833333313,33
7.682481137,5.537899494,150,12.79166698,13.0666666,12.39999962,810,141,9,68.6385498,372,33,255,33,13.69999981,86.16352844,26.69980621,20.29999924,4.400000095,15.89999962,12.91666698,12.39999962,20,3043,9.363513947,19.57893181,3.74301672,0.728200018,13,14846,13934,0.509763181,0.299217105,0.428184211,0.195969149,6.400000095,168,156.1999969,40,40,3.028054714,14932.75,2222,-43.75,56.25,9.847129822,1.080000043,3.166666746,6
7.725690763,1.570796371,72,25.98749924,26.36666679,25.35000038,3410,390,225,19.26976395,1097,697,780,938,10.04166698,88.86429596,44.01060867,31.70000076,20.39999962,11.30000114,25.75,26.21666718,4,105,13.16711712,0.107019097,8.029983521,8.278400421,3,15048,14753,0.820868433,0.548026323,0.812289536,0.297116101,5.300000191,7,312,86,10,0.057295762,14201.91699,1111,4.5,4.5,14.91412258,2.866666794,1.008333325,2
7.731109456,0.175592169,119,26.81666756,27.20000076,26.54999924,2551,312,97,38.06904221,887,322,510,866,8.5,85.85858917,30.32650375,32,22.10000038,9.899999619,26.64999962,26.93333435,21,48,13.82701397,0.111184523,7.751733303,7.772399902,3,15010,14834,0.782447398,0.49919191,0.80313164,0.304863364,4.900000095,34,322,52,27,0.901879191,14290.5,1111,11.125,13.125,11.05917454,2.964999914,1.016666651,20
7.735010608,5.670797348,153,23.66250038,24.66666794,22.71666718,1676,265,8,72.53549957,774,47,623,47,13.54166698,76.5065918,87.4155426,31.60000038,13.89999962,17.70000076,24.31666756,22.71666718,48,483,13.76733208,15.97961998,6.210199833,2.537400007,4,15301,14676,0.701394737,0.390566915,0.426710576,0.241190061,5.599999905,51,284.2999878,35,17,1.05893147,15126.33301,1111,9.25,19.75,10.89860821,2.203333378,1.383333325,3
7.738791284,0.070306465,119,25.8125,26.31666756,25.16666794,2111,318,25,61.60902405,899,108,489,176,10.82499981,74.1438446,46.42318344,32.79999924,18.20000076,14.59999847,25.88333321,25.23333359,21,118,11.63320637,3.842460155,8.325033188,7.154600143,3,15069,14752,0.801578939,0.485700667,0.777789533,0.335907698,4.900000095,30,308.7000122,52,27,0.509745955,13997.25,1111,-1.875,8.625,11.28322506,2.800833464,1.016666651,20
7.740810461,5.386183739,162,24.59166718,25.26666641,23.38333321,1579,277,8,73.77953339,776,50,387,81,12.33333397,69.28838348,78.64862061,32.90000153,15.10000038,17.80000114,24.89999962,23.71666718,24,280,13.9389267,7.356856346,9.692066193,7.545599937,3,15052,14700,0.790473759,0.483508795,0.660631597,0.307511121,6.400000095,87,296.2000122,53,23,1.182100177,14412,1111,-21.625,28.375,10.44197369,2.484999895,1.899999976,8
7.763499377,5.292391777,0,25.13750076,25.79999924,24.20000076,2061,352,5,79.65858459,1019,31,462,77,12.85833263,70.26411438,68.46115875,33.5,15.19999981,18.29999924,25.20000076,24.23333359,0,274,14.00031662,7.679986954,8.701100349,5.733399868,3,15268,14702,0.811578929,0.49269411,0.59157896,0.269533664,5,42,302.3999939,53,0,0.744872034,14467.66699,1113,8.625,12.375,10.90389538,2.50333333,1.325000048,30
7.782452508,0.605544686,137,25.85416603,27.33333206,23.56666565,1547,274,19,70.22994232,733,80,518,108,12.9416666,68.83865356,159.0805664,33.79999924,15,18.79999924,26.84999847,23.64999962,23,250,13.72198009,16.85946274,6.762750149,3.838200092,15,15315,14671,0.683078945,0.403467119,0.509842098,0.261569828,5.099999905,55,310.2000122,59,18,0.792634547,14955.83301,3333,-2.625,12.125,11.18831158,2.434999943,1.975000024,1
7.783485755,4.939188004,142,27.09166718,27.35000038,26.68333435,2253,228,143,14.81571865,644,462,593,500,10.21666718,90.4129715,27.94745827,32.70000076,21.39999962,11.30000114,27.14999962,26.81666756,27,152,13.42455387,2.828897476,8.276350021,8.303800583,33,15016,14756,0.827394724,0.544164538,0.821131647,0.30658415,4.800000191,9,325,43,30,0.095552541,13826.5,5555,-2.75,3.5,12.95748711,2.678333282,1.100000024,9
7.786565482,3.846405506,137,25.15833282,25.46666718,24.60000038,2461,354,116,40.48592377,983,377,483,865,10.3166666,91.29794312,38.66130447,31,19.70000076,11.29999924,24.66666794,25.39999962,23,503,13.6994276,0.459766865,8.796183586,10.75959969,3,14944,14674,0.864552677,0.554539502,0.850157917,0.331853956,5.099999905,155,296.2999878,59,18,4.270082951,15750.75,1111,3.125,59.625,9.502494812,2.620833397,1.133333325,1
7.790673593,5.961434841,83,26.69166565,27.46666527,25.60000038,1660,299,4,85.25295258,828,16,418,31,11.71666622,70.15968323,79.02338409,34.59999847,17.89999962,16.69999886,26.98333359,25.60000038,6,184,15.01795959,14.26615047,5.707233429,2.006999969,11,15318,14789,0.678500056,0.410446286,0.550657928,0.249041855,5.699999809,2,319.8999939,84,10,0.022648145,15842.66699,2222,0,0.25,14.74365997,2.643333435,1.375,9
7.797641605,5.380678177,137,26.05416679,26.86666679,24.86666679,1701,307,3,81.33509827,837,12,449,45,12.90833378,73.34280396,82.28162384,34.20000076,16.60000038,17.60000038,26.39999962,24.95000076,23,318,15.04187107,10.63191986,8.217300415,3.263600111,3,15289,14675,0.738631606,0.46618861,0.580868423,0.262078017,5.099999905,24,313.8999939,59,18,0.346741766,15651.83301,1111,-10.25,10.25,13.62458324,2.533333302,1.375,1
7.812035141,4.329544544,137,26.70833206,27.51666641,26.26666641,2250,332,102,44.68188095,936,308,308,693,8.483333588,79.28348541,53.9711113,32.5,21.79999924,10.70000076,26.43333244,27.51666641,23,104,13.9246645,0.253078938,8.220450401,8.279799461,3,15034,14794,0.83776325,0.569664538,0.832026362,0.292565018,5.099999905,82,320.5,59,18,1.705819726,15817.83301,1111,-10.875,20.375,10.42164135,2.80583334,1.241666675,1
7.812219762,1.926173329,137,23.87083435,25,21.96666718,1686,299,15,73.48247528,802,68,575,94,13.3083334,71.93693542,131.761795,31.5,13,18.5,24.78333282,22,23,570,13.72198009,14.26379108,7.945166588,5.362400055,4,15161,14523,0.756000042,0.477536231,0.653210521,0.2802203,5.099999905,77,286.5,59,18,1.481696129,14666.16699,1111,18.625,22.875,10.56257153,2.270833254,1.841666698,1
7.814132822,3.127509117,0,25.62083244,26.21666718,25.06666565,2009,332,3,76.09700012,952,36,273,66,12.34166718,67.81135559,48.63869095,34.5,16.29999924,18.20000076,25.46666718,25.25,31,224,13.22832298,7.202237129,0,4.483799934,3,15155,14696,0.825000048,0.516588807,0.702289522,0.308456123,5,40,307.1000061,53,16,0.508537114,14452.91699,1111,-14.25,14.25,11.28559971,2.581666708,1.225000024,1
7.817613752,1.346085191,137,25.98333359,26.53333282,25.46666718,2084,331,16,66.01544189,910,71,288,910,10.26666641,67.54385376,41.13909149,34,18.79999924,15.20000076,25.46666718,26.19999886,23,239,12.8759203,2.871487379,8.996850014,6.655799866,3,15020,14740,0.807263196,0.53258884,0.791763246,0.304512799,5.099999905,24,312.8999939,59,18,0.514253736,14305.16699,1111,-8.25,10,11.62099361,2.642499924,1.100000024,1
7.822342139,5.485710621,0,24.24583435,24.89999962,23.06666756,1571,271,7,73.50423431,761,49,383,82,11.90833378,70.46351624,77.06131744,32,15.10000038,16.89999962,24.56666565,23.35000038,14,316,13.9389267,7.210658073,8.759433746,6.913000107,3,15012,14779,0.837657928,0.517825723,0.811368465,0.342936307,6.400000095,153,292.2000122,68,18,4.18606472,14424.16699,1111,19.5,64.5,9.175866127,2.442500114,1.950000048,11
7.824401392,6.172528267,163,26.55416679,27,26,2638,296,121,29.64872169,868,400,615,498,8.075000763,79.95049286,41.03536224,31.39999962,21.29999924,10.10000038,26.61666679,26.01666641,31,67,12.9405489,0.145190477,0,6.549600124,6,15005,14790,0.753210545,0.431883782,0.737473726,0.291699946,6.099999905,12,318.6000061,37,32,0.19456251,13458.41699,1111,-4.375,4.375,12.59298038,2.890833378,1.033333302,4
7.827929584,4.969712734,153,24.12083244,25.10000038,22.44999886,1805,315,11,74.15892029,861,58,628,97,12.34166622,70.12310028,111.2012634,31.60000038,14,17.60000038,24.71666718,22.64999962,48,466,14.20503426,7.936077118,9.831916809,7.65500021,3,14983,14646,0.754473746,0.51727742,0.632105291,0.276005894,5.599999905,33,289.5,35,17,0.140710145,14647.08301,1111,4.375,9.125,15.62508392,2.358333349,2.075000048,3
7.840369819,1.892546892,83,27.03333282,27.83333397,25.93333435,1615,305,3,88.25771332,830,12,399,23,11.60000038,72.50000763,78.28659058,34.59999847,18.60000038,15.99999809,27.36666679,25.98333359,6,192,15.01795959,19.37266922,3.32706666,0.68779999,4,15269,14802,0.626078963,0.371764272,0.502894759,0.238271281,5.699999809,7,324.2000122,84,10,0.090592504,15821.08301,1313,0,1.5,13.35736561,2.642499924,1.366666675,9
7.848910336,3.926990747,142,26.92916679,27.75,26.18333244,2584,463,30,75.30873871,1315,110,110,1192,8.024999619,77.91262817,64.15387726,32.59999847,22.29999924,10.29999924,26.18333244,27.75,27,4,12.31550312,2.291323185,4.244216442,5.497600079,11,15270,14796,0.537473738,0.396687508,0.601447403,0.207779631,4.800000191,3,323.2000122,43,30,0.010128559,16025.66699,2222,-0.375,0.625,16.99356461,2.864166737,1.533333302,9
7.880328548,5.620872974,137,23.71249962,24.68333435,22.35000038,1683,281,11,72.06150818,776,63,628,63,13.50833321,75.88951111,101.6483459,31.10000038,13.30000019,17.79999924,24.56666565,22.35000038,23,453,13.66645622,15.20304012,6.091733456,2.020799875,15,15310,14647,0.795157909,0.461080074,0.549473703,0.270785809,5.099999905,57,285.7999878,59,18,0.98986125,14702.91699,3333,-8.875,15.125,10.61950016,2.236666679,1.508333325,1
7.887923322,2.004749775,137,23.80416679,24.13333321,23.26666641,2524,371,101,46.6149292,1074,336,519,955,10.32499981,89.78260803,38.46240997,29.79999924,18.29999924,11.5,23.35000038,23.81666565,23,750,13.79659843,0.446911544,8.930566788,10.44680023,3,14893,14576,0.84776324,0.531496704,0.855315864,0.344252855,5.099999905,24,285.3999939,59,18,0.32363531,15331.83301,1111,-5.125,8.125,12.239942,2.422500134,1.200000048,1
7.892637101,1.307232499,145,25.13333321,25.46666718,24.86666679,1958,309,13,63.24038315,844,90,326,844,12.30000019,73.2142868,28.47113991,33.79999924,17,16.79999924,24.86666679,25.03333282,21,213,13.83819008,3.969391346,10.0845499,6.698400021,3,15025,14729,0.839947402,0.567626119,0.806710541,0.303910464,6.199999809,24,301.5,65,14,0.467332333,15288.66699,1111,-0.25,6,11.7166748,2.711666584,1.325000048,10
